Date,Close,High,Low,Open,Volume,VIX_close,TNX_close
2015-04-23,2112.929931640625,2120.489990234375,2103.18994140625,2107.2099609375,3636670000,12.479999542236328,1.9470000267028809
2015-04-24,2117.68994140625,2120.919921875,2112.800048828125,2112.800048828125,3375780000,12.289999961853027,1.9170000553131104
2015-04-27,2108.919921875,2125.919921875,2107.0400390625,2119.2900390625,3438750000,13.119999885559082,1.9240000247955322
2015-04-28,2114.760009765625,2116.0400390625,2094.889892578125,2108.35009765625,3546270000,12.40999984741211,1.9730000495910645
2015-04-29,2106.85009765625,2113.64990234375,2097.409912109375,2112.489990234375,4074970000,13.390000343322754,2.0350000858306885
2015-04-30,2085.510009765625,2105.52001953125,2077.590087890625,2105.52001953125,4509680000,14.550000190734863,2.0460000038146973
2015-05-01,2108.2900390625,2108.409912109375,2087.3798828125,2087.3798828125,3379390000,12.699999809265137,2.117000102996826
2015-05-04,2114.489990234375,2120.949951171875,2110.22998046875,2110.22998046875,3091580000,12.850000381469727,2.134999990463257
2015-05-05,2089.4599609375,2115.239990234375,2088.4599609375,2112.6298828125,3793950000,14.3100004196167,2.1760001182556152
2015-05-06,2080.14990234375,2098.419921875,2067.929931640625,2091.260009765625,3792210000,15.149999618530273,2.240000009536743
2015-05-07,2088.0,2092.89990234375,2074.989990234375,2079.9599609375,3676640000,15.130000114440918,2.184000015258789
2015-05-08,2116.10009765625,2117.659912109375,2092.1298828125,2092.1298828125,3399440000,12.859999656677246,2.1500000953674316
2015-05-11,2105.330078125,2117.68994140625,2104.580078125,2115.56005859375,2992670000,13.850000381469727,2.2739999294281006
2015-05-12,2099.1201171875,2105.06005859375,2085.570068359375,2102.8701171875,3139520000,13.859999656677246,2.259999990463257
2015-05-13,2098.47998046875,2110.18994140625,2096.0400390625,2099.6201171875,3374260000,13.760000228881836,2.2820000648498535
2015-05-14,2121.10009765625,2121.449951171875,2100.429931640625,2100.429931640625,3225740000,12.739999771118164,2.239000082015991
2015-05-15,2122.72998046875,2123.889892578125,2116.81005859375,2122.070068359375,3092080000,12.380000114440918,2.1410000324249268
2015-05-18,2129.199951171875,2131.780029296875,2120.010009765625,2121.300048828125,2888190000,12.729999542236328,2.2279999256134033
2015-05-19,2127.830078125,2133.02001953125,2124.5,2129.449951171875,3296030000,12.850000381469727,2.26200008392334
2015-05-20,2125.85009765625,2134.719970703125,2122.590087890625,2127.7900390625,3025880000,12.880000114440918,2.250999927520752
2015-05-21,2130.820068359375,2134.280029296875,2122.949951171875,2125.550048828125,3070460000,12.109999656677246,2.184999942779541
2015-05-22,2126.06005859375,2132.14990234375,2126.06005859375,2130.360107421875,2571860000,12.130000114440918,2.2149999141693115
2015-05-26,2104.199951171875,2125.340087890625,2099.179931640625,2125.340087890625,3342130000,14.0600004196167,2.13700008392334
2015-05-27,2123.47998046875,2126.219970703125,2105.1298828125,2105.1298828125,3127960000,13.270000457763672,2.134999990463257
2015-05-28,2120.7900390625,2122.27001953125,2112.860107421875,2122.27001953125,2980350000,13.3100004196167,2.130000114440918
2015-05-29,2107.389892578125,2120.659912109375,2104.889892578125,2120.659912109375,3927390000,13.84000015258789,2.0950000286102295
2015-06-01,2111.72998046875,2119.14990234375,2102.5400390625,2108.639892578125,3011710000,13.970000267028809,2.191999912261963
2015-06-02,2109.60009765625,2117.590087890625,2099.139892578125,2110.409912109375,3049350000,14.239999771118164,2.2660000324249268
2015-06-03,2114.070068359375,2121.919921875,2109.610107421875,2110.639892578125,3099980000,13.65999984741211,2.365999937057495
2015-06-04,2095.840087890625,2112.889892578125,2093.22998046875,2112.35009765625,3200050000,14.710000038146973,2.306999921798706
2015-06-05,2092.830078125,2100.989990234375,2085.669921875,2095.090087890625,3243690000,14.210000038146973,2.4019999504089355
2015-06-08,2079.280029296875,2093.010009765625,2079.110107421875,2092.340087890625,2917150000,15.289999961853027,2.38100004196167
2015-06-09,2080.14990234375,2085.6201171875,2072.139892578125,2079.070068359375,3034580000,14.470000267028809,2.4170000553131104
2015-06-10,2105.199951171875,2108.5,2081.1201171875,2081.1201171875,3414320000,13.220000267028809,2.4779999256134033
2015-06-11,2108.860107421875,2115.02001953125,2106.239990234375,2106.239990234375,3128600000,12.850000381469727,2.382999897003174
2015-06-12,2094.110107421875,2107.429931640625,2091.330078125,2107.429931640625,2719400000,13.779999732971191,2.384999990463257
2015-06-15,2084.429931640625,2091.340087890625,2072.489990234375,2091.340087890625,3061570000,15.390000343322754,2.3580000400543213
2015-06-16,2096.2900390625,2097.39990234375,2082.10009765625,2084.260009765625,2919900000,14.8100004196167,2.318000078201294
2015-06-17,2100.43994140625,2106.7900390625,2088.860107421875,2097.39990234375,3222240000,14.5,2.305999994277954
2015-06-18,2121.239990234375,2126.64990234375,2101.580078125,2101.580078125,3520360000,13.1899995803833,2.3510000705718994
2015-06-19,2109.989990234375,2121.639892578125,2109.449951171875,2121.06005859375,4449810000,13.960000038146973,2.2669999599456787
2015-06-22,2122.85009765625,2129.8701171875,2112.5,2112.5,3030020000,12.739999771118164,2.359999895095825
2015-06-23,2124.199951171875,2128.030029296875,2119.889892578125,2123.159912109375,3091190000,12.109999656677246,2.4089999198913574
2015-06-24,2108.580078125,2125.10009765625,2108.580078125,2123.64990234375,3102480000,13.260000228881836,2.371000051498413
2015-06-25,2102.31005859375,2116.0400390625,2101.780029296875,2109.9599609375,3214610000,14.010000228881836,2.3929998874664307
2015-06-26,2101.489990234375,2108.919921875,2095.3798828125,2102.6201171875,5025470000,14.020000457763672,2.4760000705718994
2015-06-29,2057.639892578125,2098.6298828125,2056.639892578125,2098.6298828125,3678960000,18.850000381469727,2.3310000896453857
2015-06-30,2063.110107421875,2074.280029296875,2056.320068359375,2061.18994140625,4078540000,18.229999542236328,2.3350000381469727
2015-07-01,2077.419921875,2082.780029296875,2067.0,2067.0,3727260000,16.09000015258789,2.4179999828338623
2015-07-02,2076.780029296875,2085.06005859375,2071.02001953125,2078.030029296875,2996540000,16.790000915527344,2.3929998874664307
2015-07-06,2068.760009765625,2078.610107421875,2058.39990234375,2073.949951171875,3486360000,17.010000228881836,2.2780001163482666
2015-07-07,2081.340087890625,2083.739990234375,2044.02001953125,2069.52001953125,4458660000,16.09000015258789,2.2309999465942383
2015-07-08,2046.6800537109375,2077.659912109375,2044.6600341796875,2077.659912109375,3608780000,19.65999984741211,2.2060000896453857
2015-07-09,2051.31005859375,2074.280029296875,2049.72998046875,2049.72998046875,3446810000,19.969999313354492,2.3010001182556152
2015-07-10,2076.6201171875,2081.31005859375,2052.739990234375,2052.739990234375,3065070000,16.829999923706055,2.4170000553131104
2015-07-13,2099.60009765625,2100.669921875,2080.030029296875,2080.030029296875,3096730000,13.899999618530273,2.430000066757202
2015-07-14,2108.949951171875,2111.97998046875,2098.179931640625,2099.719970703125,3002120000,13.369999885559082,2.3989999294281006
2015-07-15,2107.39990234375,2114.139892578125,2102.489990234375,2109.010009765625,3261810000,13.229999542236328,2.3499999046325684
2015-07-16,2124.2900390625,2124.419921875,2110.550048828125,2110.550048828125,3227080000,12.109999656677246,2.3519999980926514
2015-07-17,2126.639892578125,2128.909912109375,2119.8798828125,2126.800048828125,3362750000,11.949999809265137,2.3489999771118164
2015-07-20,2128.280029296875,2132.820068359375,2123.659912109375,2126.85009765625,3245870000,12.25,2.371999979019165
2015-07-21,2119.2099609375,2128.489990234375,2115.39990234375,2127.550048828125,3343690000,12.220000267028809,2.3399999141693115
2015-07-22,2114.14990234375,2118.510009765625,2110.0,2118.2099609375,3694070000,12.119999885559082,2.322000026702881
2015-07-23,2102.14990234375,2116.8701171875,2098.6298828125,2114.159912109375,3772810000,12.640000343322754,2.2769999504089355
2015-07-24,2079.64990234375,2106.010009765625,2077.090087890625,2102.239990234375,3870040000,13.739999771118164,2.2709999084472656
2015-07-27,2067.639892578125,2078.18994140625,2063.52001953125,2078.18994140625,3836750000,15.600000381469727,2.2279999256134033
2015-07-28,2093.25,2095.60009765625,2069.090087890625,2070.75,4117740000,13.4399995803833,2.25
2015-07-29,2108.570068359375,2110.60009765625,2094.080078125,2094.699951171875,4038900000,12.5,2.2790000438690186
2015-07-30,2108.6298828125,2110.47998046875,2094.969970703125,2106.780029296875,3579410000,12.130000114440918,2.2679998874664307
2015-07-31,2103.840087890625,2114.239990234375,2102.070068359375,2111.60009765625,3681340000,12.119999885559082,2.2049999237060547
2015-08-03,2098.0400390625,2105.699951171875,2087.31005859375,2104.489990234375,3476770000,12.5600004196167,2.1500000953674316
2015-08-04,2093.320068359375,2102.510009765625,2088.60009765625,2097.679931640625,3546710000,13.0,2.2109999656677246
2015-08-05,2099.840087890625,2112.659912109375,2095.27001953125,2095.27001953125,3968680000,12.510000228881836,2.2679998874664307
2015-08-06,2083.56005859375,2103.320068359375,2075.530029296875,2100.75,4246570000,13.770000457763672,2.2339999675750732
2015-08-07,2077.570068359375,2082.610107421875,2067.909912109375,2082.610107421875,3602320000,13.390000343322754,2.174999952316284
2015-08-10,2104.179931640625,2105.35009765625,2080.97998046875,2080.97998046875,3514460000,12.229999542236328,2.23799991607666
2015-08-11,2084.070068359375,2102.659912109375,2076.489990234375,2102.659912109375,3708880000,13.710000038146973,2.13700008392334
2015-08-12,2086.050048828125,2089.06005859375,2052.090087890625,2081.10009765625,4269130000,13.609999656677246,2.130000114440918
2015-08-13,2083.389892578125,2092.929931640625,2078.260009765625,2086.18994140625,3221300000,13.489999771118164,2.188999891281128
2015-08-14,2091.5400390625,2092.449951171875,2080.610107421875,2083.14990234375,2795590000,12.829999923706055,2.196000099182129
2015-08-17,2102.43994140625,2102.8701171875,2079.300048828125,2089.699951171875,2867690000,13.020000457763672,2.1500000953674316
2015-08-18,2096.919921875,2103.469970703125,2094.139892578125,2101.989990234375,2949990000,13.789999961853027,2.196000099182129
2015-08-19,2079.610107421875,2096.169921875,2070.530029296875,2095.68994140625,3512920000,15.25,2.128999948501587
2015-08-20,2035.72998046875,2076.610107421875,2035.72998046875,2076.610107421875,3922470000,19.139999389648438,2.0840001106262207
2015-08-21,1970.8900146484375,2034.0799560546875,1970.8900146484375,2034.0799560546875,5018240000,28.030000686645508,2.053999900817871
2015-08-24,1893.2099609375,1965.1500244140625,1867.010009765625,1965.1500244140625,6612690000,40.7400016784668,1.996999979019165
2015-08-25,1867.6099853515625,1948.0400390625,1867.0799560546875,1898.0799560546875,5183560000,36.02000045776367,2.132999897003174
2015-08-26,1940.510009765625,1943.0899658203125,1872.75,1872.75,5338250000,30.31999969482422,2.171999931335449
2015-08-27,1987.6600341796875,1989.5999755859375,1942.77001953125,1942.77001953125,5006390000,26.100000381469727,2.1679999828338623
2015-08-28,1988.8699951171875,1993.47998046875,1975.18994140625,1986.06005859375,3949080000,26.049999237060547,2.186000108718872
2015-08-31,1972.1800537109375,1986.72998046875,1965.97998046875,1986.72998046875,3915100000,28.43000030517578,2.200000047683716
2015-09-01,1913.8499755859375,1970.0899658203125,1903.0699462890625,1970.0899658203125,4371850000,31.399999618530273,2.171999931335449
2015-09-02,1948.8599853515625,1948.9100341796875,1916.52001953125,1916.52001953125,3742620000,26.09000015258789,2.193000078201294
2015-09-03,1951.1300048828125,1975.010009765625,1944.719970703125,1950.7900390625,3520700000,25.610000610351562,2.1679999828338623
2015-09-04,1921.219970703125,1947.760009765625,1911.2099609375,1947.760009765625,3167090000,27.799999237060547,2.128000020980835
2015-09-08,1969.4100341796875,1970.4200439453125,1927.300048828125,1927.300048828125,3548650000,24.899999618530273,2.194000005722046
2015-09-09,1942.0400390625,1988.6300048828125,1937.8800048828125,1971.449951171875,3652120000,26.229999542236328,2.180999994277954
2015-09-10,1952.2900390625,1965.2900390625,1937.18994140625,1941.5899658203125,3626320000,24.3700008392334,2.2219998836517334
2015-09-11,1961.050048828125,1961.050048828125,1939.18994140625,1951.449951171875,3218590000,23.200000762939453,2.183000087738037
2015-09-14,1953.030029296875,1963.06005859375,1948.27001953125,1963.06005859375,3000200000,24.25,2.180000066757202
2015-09-15,1978.0899658203125,1983.18994140625,1954.300048828125,1955.0999755859375,3239860000,22.540000915527344,2.2809998989105225
2015-09-16,1995.31005859375,1997.260009765625,1977.9300537109375,1978.02001953125,3630680000,21.350000381469727,2.302999973297119
2015-09-17,1990.199951171875,2020.8599853515625,1986.72998046875,1995.3299560546875,4183790000,21.139999389648438,2.2170000076293945
2015-09-18,1958.030029296875,1989.6600341796875,1953.449951171875,1989.6600341796875,6021240000,22.280000686645508,2.130000114440918
2015-09-21,1966.969970703125,1979.6400146484375,1955.800048828125,1960.8399658203125,3269350000,20.139999389648438,2.2139999866485596
2015-09-22,1942.739990234375,1961.3900146484375,1929.219970703125,1961.3900146484375,3808260000,22.440000534057617,2.125
2015-09-23,1938.760009765625,1949.52001953125,1932.5699462890625,1943.239990234375,3190530000,22.1299991607666,2.1440000534057617
2015-09-24,1932.239990234375,1937.1700439453125,1908.9200439453125,1934.81005859375,4091530000,23.469999313354492,2.119999885559082
2015-09-25,1931.3399658203125,1952.8900146484375,1921.5,1935.9300537109375,3721870000,23.6200008392334,2.1679999828338623
2015-09-28,1881.77001953125,1929.1800537109375,1879.2099609375,1929.1800537109375,4326660000,27.6299991607666,2.0950000286102295
2015-09-29,1884.0899658203125,1899.47998046875,1871.9100341796875,1881.9000244140625,4132390000,26.829999923706055,2.053999900817871
2015-09-30,1920.030029296875,1920.530029296875,1887.1400146484375,1887.1400146484375,4525070000,24.5,2.059999942779541
2015-10-01,1923.8199462890625,1927.2099609375,1900.699951171875,1919.6500244140625,3983600000,22.549999237060547,2.0420000553131104
2015-10-02,1951.3599853515625,1951.3599853515625,1893.699951171875,1921.77001953125,4378570000,20.940000534057617,1.9889999628067017
2015-10-05,1987.050048828125,1989.1700439453125,1954.3299560546875,1954.3299560546875,4334490000,19.540000915527344,2.055999994277954
2015-10-06,1979.9200439453125,1991.6199951171875,1971.989990234375,1986.6300048828125,4202400000,19.399999618530273,2.0350000858306885
2015-10-07,1995.8299560546875,1999.31005859375,1976.43994140625,1982.3399658203125,4666470000,18.399999618530273,2.062000036239624
2015-10-08,2013.4300537109375,2016.5,1987.530029296875,1994.010009765625,3939140000,17.420000076293945,2.1080000400543213
2015-10-09,2014.8900146484375,2020.1300048828125,2007.6099853515625,2013.72998046875,3706900000,17.079999923706055,2.0989999771118164
2015-10-12,2017.4599609375,2018.6600341796875,2010.550048828125,2015.6500244140625,2893250000,16.170000076293945,2.0899999141693115
2015-10-13,2003.68994140625,2022.3399658203125,2001.780029296875,2015.0,3401920000,17.670000076293945,2.055000066757202
2015-10-14,1994.239990234375,2009.56005859375,1990.72998046875,2003.6600341796875,3644590000,18.030000686645508,1.9809999465942383
2015-10-15,2023.8599853515625,2024.1500244140625,1996.469970703125,1996.469970703125,3746290000,16.049999237060547,2.0230000019073486
2015-10-16,2033.1099853515625,2033.5400390625,2020.4599609375,2024.3699951171875,3595430000,15.050000190734863,2.0230000019073486
2015-10-19,2033.6600341796875,2034.449951171875,2022.31005859375,2031.72998046875,3287320000,14.979999542236328,2.0280001163482666
2015-10-20,2030.77001953125,2039.1199951171875,2026.6099853515625,2033.1300048828125,3331500000,15.75,2.071000099182129
2015-10-21,2018.93994140625,2037.969970703125,2017.219970703125,2033.469970703125,3627790000,16.700000762939453,2.0299999713897705
2015-10-22,2052.510009765625,2055.199951171875,2021.8800048828125,2021.8800048828125,4430850000,14.449999809265137,2.0250000953674316
2015-10-23,2075.14990234375,2079.739990234375,2058.18994140625,2058.18994140625,4108460000,14.460000038146973,2.0829999446868896
2015-10-26,2071.179931640625,2075.139892578125,2066.530029296875,2075.080078125,3385800000,15.289999961853027,2.058000087738037
2015-10-27,2065.889892578125,2070.3701171875,2058.840087890625,2068.75,4216880000,15.430000305175781,2.0280001163482666
2015-10-28,2090.35009765625,2090.35009765625,2063.110107421875,2066.47998046875,4698110000,14.329999923706055,2.0920000076293945
2015-10-29,2089.409912109375,2092.52001953125,2082.6298828125,2088.35009765625,4008940000,14.609999656677246,2.1730000972747803
2015-10-30,2079.360107421875,2094.320068359375,2079.340087890625,2090.0,4256200000,15.069999694824219,2.1510000228881836
2015-11-02,2104.050048828125,2106.199951171875,2080.760009765625,2080.760009765625,3760020000,14.149999618530273,2.187000036239624
2015-11-03,2109.7900390625,2116.47998046875,2097.510009765625,2102.6298828125,4272060000,14.539999961853027,2.2200000286102295
2015-11-04,2102.31005859375,2114.590087890625,2096.97998046875,2110.60009765625,4078870000,15.510000228881836,2.2300000190734863
2015-11-05,2099.929931640625,2108.780029296875,2090.409912109375,2101.679931640625,4051890000,15.050000190734863,2.244999885559082
2015-11-06,2099.199951171875,2101.909912109375,2083.739990234375,2098.60009765625,4369020000,14.329999923706055,2.3329999446868896
2015-11-09,2078.580078125,2096.56005859375,2068.239990234375,2096.56005859375,3882350000,16.520000457763672,2.3420000076293945
2015-11-10,2081.719970703125,2083.669921875,2069.909912109375,2077.18994140625,3821440000,15.289999961853027,2.322000026702881
2015-11-11,2075.0,2086.93994140625,2074.85009765625,2083.409912109375,3692410000,16.059999465942383,2.3380000591278076
2015-11-12,2045.969970703125,2072.2900390625,2045.6600341796875,2072.2900390625,4016370000,18.3700008392334,2.319000005722046
2015-11-13,2023.0400390625,2044.6400146484375,2022.02001953125,2044.6400146484375,4278750000,20.079999923706055,2.2799999713897705
2015-11-16,2053.18994140625,2053.219970703125,2019.3900146484375,2022.0799560546875,3741240000,18.15999984741211,2.2730000019073486
2015-11-17,2050.43994140625,2066.68994140625,2045.9000244140625,2053.669921875,4427350000,18.84000015258789,2.260999917984009
2015-11-18,2083.580078125,2085.31005859375,2051.989990234375,2051.989990234375,3926390000,16.850000381469727,2.2690000534057617
2015-11-19,2081.239990234375,2086.739990234375,2078.760009765625,2083.699951171875,3628110000,16.989999771118164,2.247999906539917
2015-11-20,2089.169921875,2097.06005859375,2082.820068359375,2082.820068359375,3929600000,15.470000267028809,2.26200008392334
2015-11-23,2086.590087890625,2095.610107421875,2081.389892578125,2089.409912109375,3587980000,15.619999885559082,2.25
2015-11-24,2089.139892578125,2094.1201171875,2070.2900390625,2084.419921875,3884930000,15.930000305175781,2.243000030517578
2015-11-25,2088.8701171875,2093.0,2086.300048828125,2089.300048828125,2852940000,15.1899995803833,2.2320001125335693
2015-11-27,2090.110107421875,2093.2900390625,2084.1298828125,2088.820068359375,1466840000,15.119999885559082,2.2249999046325684
2015-11-30,2080.409912109375,2093.81005859375,2080.409912109375,2090.949951171875,4275030000,16.1299991607666,2.2179999351501465
2015-12-01,2102.6298828125,2103.3701171875,2082.929931640625,2082.929931640625,3712120000,14.670000076293945,2.1549999713897705
